record_id,batch,template_flag,pubmedbert__text_section_tagged__n_tokens,pubmedbert__text_section_tagged__n_unk,pubmedbert__text_section_tagged__unk_rate,pubmedbert__text_section_tagged__n_segments_at_128,pubmedbert__text_concatenated__n_tokens,pubmedbert__text_concatenated__n_unk,pubmedbert__text_concatenated__unk_rate,pubmedbert__text_concatenated__n_segments_at_128,pathologybert__text_section_tagged__n_tokens,pathologybert__text_section_tagged__n_unk,pathologybert__text_section_tagged__unk_rate,pathologybert__text_section_tagged__n_segments_at_128,pathologybert__text_concatenated__n_tokens,pathologybert__text_concatenated__n_unk,pathologybert__text_concatenated__unk_rate,pathologybert__text_concatenated__n_segments_at_128
BAH-P-0937,1,False,129,0,0.0,2,101,0,0.0,1,124,2,0.016129032258064516,1,95,6,0.06315789473684211,1
BAH-P-0938,1,False,113,0,0.0,1,83,0,0.0,1,111,2,0.018018018018018018,1,80,6,0.075,1
BAH-P-0939,1,False,131,0,0.0,2,102,0,0.0,1,125,4,0.032,1,95,8,0.08421052631578947,1
BAH-P-0940,1,False,121,0,0.0,1,87,0,0.0,1,121,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-0941,1,False,131,0,0.0,2,102,0,0.0,1,127,2,0.015748031496062992,1,97,6,0.061855670103092786,1
BAH-P-0942,1,False,106,0,0.0,1,72,0,0.0,1,103,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-0943,1,False,237,0,0.0,2,206,0,0.0,2,225,8,0.035555555555555556,2,193,12,0.06217616580310881,2
BAH-P-0944,1,False,119,0,0.0,1,90,0,0.0,1,114,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-0945,1,False,112,0,0.0,1,83,0,0.0,1,110,0,0.0,1,80,4,0.05,1
BAH-P-0946,1,False,115,0,0.0,1,86,0,0.0,1,113,2,0.017699115044247787,1,83,6,0.07228915662650602,1
BAH-P-0947,1,False,120,0,0.0,1,91,0,0.0,1,118,2,0.01694915254237288,1,88,6,0.06818181818181818,1
BAH-P-0948,1,False,112,0,0.0,1,83,0,0.0,1,113,2,0.017699115044247787,1,83,6,0.07228915662650602,1
BAH-P-0949,1,False,216,0,0.0,2,188,0,0.0,2,204,4,0.0196078431372549,2,175,8,0.045714285714285714,2
BAH-P-0950,1,False,126,0,0.0,1,97,0,0.0,1,121,2,0.01652892561983471,1,91,6,0.06593406593406594,1
BAH-P-0951,1,False,142,0,0.0,2,113,0,0.0,1,130,4,0.03076923076923077,2,100,8,0.08,1
BAH-P-0952,1,False,119,0,0.0,1,90,0,0.0,1,117,2,0.017094017094017096,1,87,6,0.06896551724137931,1
BAH-P-0953,1,False,128,0,0.0,1,100,0,0.0,1,123,2,0.016260162601626018,1,94,6,0.06382978723404255,1
BAH-P-0954,1,False,103,0,0.0,1,73,0,0.0,1,100,2,0.02,1,69,6,0.08695652173913043,1
BAH-P-0955,1,False,118,0,0.0,1,90,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-0956,1,False,102,0,0.0,1,73,0,0.0,1,97,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-0957,1,False,108,0,0.0,1,80,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-0958,1,False,223,0,0.0,2,192,0,0.0,2,209,2,0.009569377990430622,2,177,6,0.03389830508474576,2
BAH-P-0959,1,False,103,0,0.0,1,73,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-0960,1,False,130,0,0.0,2,102,0,0.0,1,115,2,0.017391304347826087,1,86,6,0.06976744186046512,1
BAH-P-0961,1,False,129,0,0.0,2,102,0,0.0,1,121,0,0.0,1,93,3,0.03225806451612903,1
BAH-P-0962,1,False,110,0,0.0,1,86,0,0.0,1,110,0,0.0,1,86,3,0.03488372093023256,1
BAH-P-0963,1,False,113,0,0.0,1,83,0,0.0,1,109,2,0.01834862385321101,1,78,6,0.07692307692307693,1
BAH-P-0964,1,False,131,0,0.0,2,104,0,0.0,1,123,2,0.016260162601626018,1,94,6,0.06382978723404255,1
BAH-P-0965,1,False,130,0,0.0,2,102,0,0.0,1,118,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-0966,1,False,111,0,0.0,1,83,0,0.0,1,108,1,0.009259259259259259,1,79,5,0.06329113924050633,1
BAH-P-0967,1,False,105,0,0.0,1,77,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0968,1,False,120,0,0.0,1,92,0,0.0,1,115,2,0.017391304347826087,1,86,6,0.06976744186046512,1
BAH-P-0969,1,False,127,0,0.0,1,99,0,0.0,1,120,2,0.016666666666666666,1,91,6,0.06593406593406594,1
BAH-P-0970,1,False,119,0,0.0,1,90,0,0.0,1,114,2,0.017543859649122806,1,84,6,0.07142857142857142,1
BAH-P-0971,1,False,104,0,0.0,1,76,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0972,1,False,187,0,0.0,2,139,0,0.0,2,183,0,0.0,2,134,4,0.029850746268656716,2
BAH-P-0973,1,False,161,0,0.0,2,133,0,0.0,2,158,0,0.0,2,129,4,0.031007751937984496,2
BAH-P-0974,1,False,134,0,0.0,2,104,0,0.0,1,129,0,0.0,2,98,4,0.04081632653061224,1
BAH-P-0975,1,False,188,0,0.0,2,156,0,0.0,2,176,2,0.011363636363636364,2,143,6,0.04195804195804196,2
BAH-P-0976,1,False,105,0,0.0,1,77,0,0.0,1,100,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-0977,1,False,218,0,0.0,2,190,0,0.0,2,198,4,0.020202020202020204,2,169,8,0.047337278106508875,2
BAH-P-0978,1,False,97,0,0.0,1,73,0,0.0,1,92,0,0.0,1,68,3,0.04411764705882353,1
BAH-P-0979,1,False,105,0,0.0,1,77,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-0980,1,False,91,0,0.0,1,63,0,0.0,1,90,0,0.0,1,61,4,0.06557377049180328,1
BAH-P-0981,1,False,252,0,0.0,2,224,0,0.0,2,234,4,0.017094017094017096,2,205,8,0.03902439024390244,2
BAH-P-0982,1,False,254,0,0.0,2,223,0,0.0,2,247,4,0.016194331983805668,2,215,8,0.037209302325581395,2
BAH-P-0983,1,False,145,0,0.0,2,117,0,0.0,1,133,4,0.03007518796992481,2,104,8,0.07692307692307693,1
BAH-P-0984,1,False,126,0,0.0,1,97,0,0.0,1,120,2,0.016666666666666666,1,90,6,0.06666666666666667,1
BAH-P-0985,1,True,101,0,0.0,1,73,0,0.0,1,96,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-0986,1,False,121,0,0.0,1,91,0,0.0,1,105,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-0987,1,False,126,0,0.0,1,98,0,0.0,1,122,2,0.01639344262295082,1,93,6,0.06451612903225806,1
BAH-P-0988,1,True,110,0,0.0,1,82,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0989,1,False,109,0,0.0,1,81,0,0.0,1,103,2,0.019417475728155338,1,74,6,0.08108108108108109,1
BAH-P-0990,1,False,122,0,0.0,1,94,0,0.0,1,107,2,0.018691588785046728,1,78,6,0.07692307692307693,1
BAH-P-0991,1,False,127,0,0.0,1,99,0,0.0,1,121,4,0.03305785123966942,1,92,8,0.08695652173913043,1
BAH-P-0992,1,False,104,0,0.0,1,76,0,0.0,1,101,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0993,1,False,104,0,0.0,1,76,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-0994,1,False,138,0,0.0,2,109,0,0.0,1,139,3,0.02158273381294964,2,109,7,0.06422018348623854,1
BAH-P-0995,1,True,106,0,0.0,1,77,0,0.0,1,102,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-0996,1,False,135,0,0.0,2,106,0,0.0,1,128,2,0.015625,1,98,6,0.061224489795918366,1
BAH-P-0997,1,False,121,0,0.0,1,92,0,0.0,1,113,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-0998,1,False,106,0,0.0,1,77,0,0.0,1,103,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-0999,1,False,121,0,0.0,1,92,0,0.0,1,116,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-1000,1,False,113,0,0.0,1,84,0,0.0,1,109,2,0.01834862385321101,1,79,6,0.0759493670886076,1
BAH-P-1001,1,False,115,0,0.0,1,86,0,0.0,1,107,2,0.018691588785046728,1,77,6,0.07792207792207792,1
BAH-P-1002,1,False,192,0,0.0,2,153,0,0.0,2,188,0,0.0,2,148,4,0.02702702702702703,2
BAH-P-1003,1,False,109,0,0.0,1,79,0,0.0,1,104,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-1004,1,False,118,0,0.0,1,88,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1005,1,False,139,0,0.0,2,111,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1006,1,False,123,0,0.0,1,89,0,0.0,1,118,2,0.01694915254237288,1,83,6,0.07228915662650602,1
BAH-P-1007,1,False,112,0,0.0,1,84,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-1008,1,False,151,0,0.0,2,117,0,0.0,1,149,0,0.0,2,114,4,0.03508771929824561,1
BAH-P-1009,1,False,116,0,0.0,1,89,0,0.0,1,116,2,0.017241379310344827,1,87,6,0.06896551724137931,1
BAH-P-1010,1,False,107,0,0.0,1,77,0,0.0,1,105,2,0.01904761904761905,1,74,6,0.08108108108108109,1
BAH-P-1011,1,False,129,0,0.0,2,97,0,0.0,1,124,0,0.0,1,90,4,0.044444444444444446,1
BAH-P-1012,1,True,104,0,0.0,1,74,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1013,1,False,207,0,0.0,2,169,0,0.0,2,205,4,0.01951219512195122,2,166,8,0.04819277108433735,2
BAH-P-1014,1,False,167,0,0.0,2,139,0,0.0,2,160,2,0.0125,2,131,6,0.04580152671755725,2
BAH-P-1015,1,False,125,0,0.0,1,95,0,0.0,1,108,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1016,1,False,111,0,0.0,1,83,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-1017,1,False,117,0,0.0,1,91,0,0.0,1,117,2,0.017094017094017096,1,89,6,0.06741573033707865,1
BAH-P-1018,1,False,175,0,0.0,2,154,0,0.0,2,166,6,0.03614457831325301,2,143,10,0.06993006993006994,2
BAH-P-1019,1,False,110,0,0.0,1,80,0,0.0,1,109,4,0.03669724770642202,1,78,8,0.10256410256410256,1
BAH-P-1020,1,False,123,0,0.0,1,96,0,0.0,1,116,2,0.017241379310344827,1,87,6,0.06896551724137931,1
BAH-P-1021,1,False,105,0,0.0,1,76,0,0.0,1,105,2,0.01904761904761905,1,75,6,0.08,1
BAH-P-1022,1,False,104,0,0.0,1,78,0,0.0,1,103,4,0.038834951456310676,1,75,8,0.10666666666666667,1
BAH-P-1023,1,False,120,0,0.0,1,93,0,0.0,1,108,4,0.037037037037037035,1,79,8,0.10126582278481013,1
BAH-P-1024,1,False,130,0,0.0,2,100,0,0.0,1,122,2,0.01639344262295082,1,91,6,0.06593406593406594,1
BAH-P-1025,1,False,186,0,0.0,2,158,0,0.0,2,165,14,0.08484848484848485,2,135,18,0.13333333333333333,2
BAH-P-1026,1,False,109,0,0.0,1,79,0,0.0,1,102,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-1027,1,False,93,0,0.0,1,63,0,0.0,1,90,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-1028,1,False,108,0,0.0,1,78,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1029,1,False,108,0,0.0,1,80,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1030,1,False,114,0,0.0,1,84,0,0.0,1,108,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-1031,1,False,120,0,0.0,1,96,0,0.0,1,115,0,0.0,1,91,3,0.03296703296703297,1
BAH-P-1032,1,False,97,0,0.0,1,67,0,0.0,1,91,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-1033,1,False,124,0,0.0,1,95,0,0.0,1,120,2,0.016666666666666666,1,90,6,0.06666666666666667,1
BAH-P-1034,1,False,105,0,0.0,1,75,0,0.0,1,102,2,0.0196078431372549,1,71,6,0.08450704225352113,1
BAH-P-1035,1,False,136,0,0.0,2,108,0,0.0,1,124,2,0.016129032258064516,1,95,6,0.06315789473684211,1
BAH-P-1036,1,False,160,0,0.0,2,132,0,0.0,2,151,4,0.026490066225165563,2,122,8,0.06557377049180328,1
BAH-P-1037,1,False,114,0,0.0,1,84,0,0.0,1,109,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1038,1,False,164,0,0.0,2,134,0,0.0,2,160,4,0.025,2,129,8,0.06201550387596899,2
BAH-P-1039,1,False,105,0,0.0,1,75,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1040,1,False,120,0,0.0,1,94,0,0.0,1,106,0,0.0,1,80,3,0.0375,1
BAH-P-1041,1,False,169,0,0.0,2,139,0,0.0,2,150,2,0.013333333333333334,2,119,6,0.05042016806722689,1
BAH-P-1042,1,False,103,0,0.0,1,73,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-1043,1,False,135,0,0.0,2,107,0,0.0,1,128,2,0.015625,1,99,6,0.06060606060606061,1
BAH-P-1044,1,False,98,0,0.0,1,68,0,0.0,1,97,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-1045,1,False,130,0,0.0,2,100,0,0.0,1,131,0,0.0,2,100,4,0.04,1
BAH-P-1046,1,False,111,0,0.0,1,83,0,0.0,1,108,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1047,1,False,139,0,0.0,2,112,0,0.0,1,134,4,0.029850746268656716,2,105,8,0.0761904761904762,1
BAH-P-1048,1,False,137,0,0.0,2,111,0,0.0,1,135,0,0.0,2,107,4,0.037383177570093455,1
BAH-P-1049,1,False,125,0,0.0,1,97,0,0.0,1,120,4,0.03333333333333333,1,91,8,0.08791208791208792,1
BAH-P-1050,1,False,144,0,0.0,2,110,0,0.0,1,137,0,0.0,2,102,4,0.0392156862745098,1
BAH-P-1051,1,False,190,0,0.0,2,163,0,0.0,2,187,12,0.06417112299465241,2,158,16,0.10126582278481013,2
BAH-P-1052,1,False,128,0,0.0,1,98,0,0.0,1,124,2,0.016129032258064516,1,93,6,0.06451612903225806,1
BAH-P-1053,1,False,98,0,0.0,1,68,0,0.0,1,97,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-1054,1,False,92,0,0.0,1,62,0,0.0,1,89,0,0.0,1,58,4,0.06896551724137931,1
BAH-P-1055,1,False,138,0,0.0,2,109,0,0.0,1,131,2,0.015267175572519083,2,101,6,0.0594059405940594,1
BAH-P-1056,1,False,122,0,0.0,1,92,0,0.0,1,110,2,0.01818181818181818,1,79,6,0.0759493670886076,1
BAH-P-1057,1,False,111,0,0.0,1,84,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1058,1,False,105,0,0.0,1,77,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1059,1,False,121,0,0.0,1,92,0,0.0,1,115,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1060,1,False,123,0,0.0,1,94,0,0.0,1,120,0,0.0,1,90,4,0.044444444444444446,1
BAH-P-1061,1,False,192,0,0.0,2,164,0,0.0,2,182,2,0.01098901098901099,2,153,6,0.0392156862745098,2
BAH-P-1062,1,False,119,0,0.0,1,89,0,0.0,1,115,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-1063,1,False,110,0,0.0,1,80,0,0.0,1,105,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1064,1,False,117,0,0.0,1,89,0,0.0,1,112,2,0.017857142857142856,1,83,6,0.07228915662650602,1
BAH-P-1065,1,False,125,0,0.0,1,97,0,0.0,1,118,2,0.01694915254237288,1,89,6,0.06741573033707865,1
BAH-P-1066,1,False,138,0,0.0,2,104,0,0.0,1,135,2,0.014814814814814815,2,100,6,0.06,1
BAH-P-1067,1,False,123,0,0.0,1,95,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-1068,1,False,210,0,0.0,2,177,0,0.0,2,198,0,0.0,2,164,4,0.024390243902439025,2
BAH-P-1069,1,True,109,0,0.0,1,81,0,0.0,1,107,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1070,1,False,133,0,0.0,2,106,0,0.0,1,126,0,0.0,1,98,2,0.02040816326530612,1
BAH-P-1071,1,False,131,0,0.0,2,103,0,0.0,1,124,2,0.016129032258064516,1,95,6,0.06315789473684211,1
BAH-P-1072,1,False,132,0,0.0,2,108,0,0.0,1,136,0,0.0,2,112,3,0.026785714285714284,1
BAH-P-1073,1,False,121,0,0.0,1,92,0,0.0,1,119,2,0.01680672268907563,1,89,6,0.06741573033707865,1
BAH-P-1074,1,False,387,0,0.0,4,366,0,0.0,3,371,0,0.0,3,349,2,0.0057306590257879654,3
BAH-P-1075,1,False,149,0,0.0,2,121,0,0.0,1,147,0,0.0,2,118,4,0.03389830508474576,1
BAH-P-1076,1,False,154,0,0.0,2,124,0,0.0,1,155,2,0.012903225806451613,2,124,6,0.04838709677419355,1
BAH-P-1077,1,False,80,0,0.0,1,56,0,0.0,1,75,0,0.0,1,51,3,0.058823529411764705,1
BAH-P-1078,1,False,213,0,0.0,2,181,0,0.0,2,207,4,0.01932367149758454,2,174,8,0.04597701149425287,2
BAH-P-1079,1,False,118,0,0.0,1,90,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-1080,1,False,185,0,0.0,2,152,0,0.0,2,176,4,0.022727272727272728,2,142,8,0.056338028169014086,2
BAH-P-1081,1,False,119,0,0.0,1,87,0,0.0,1,106,2,0.018867924528301886,1,72,6,0.08333333333333333,1
BAH-P-1082,1,False,142,0,0.0,2,114,0,0.0,1,138,2,0.014492753623188406,2,109,6,0.05504587155963303,1
BAH-P-1083,1,False,104,0,0.0,1,74,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1084,1,False,107,0,0.0,1,77,0,0.0,1,105,2,0.01904761904761905,1,74,6,0.08108108108108109,1
BAH-P-1085,1,False,111,0,0.0,1,81,0,0.0,1,109,2,0.01834862385321101,1,78,6,0.07692307692307693,1
BAH-P-1086,1,False,119,0,0.0,1,89,0,0.0,1,116,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1087,1,False,108,0,0.0,1,79,0,0.0,1,99,2,0.020202020202020204,1,69,6,0.08695652173913043,1
BAH-P-1088,1,False,120,0,0.0,1,90,0,0.0,1,118,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-1089,1,False,159,0,0.0,2,131,0,0.0,2,152,2,0.013157894736842105,2,124,5,0.04032258064516129,1
BAH-P-1090,1,False,95,0,0.0,1,69,0,0.0,1,86,0,0.0,1,60,3,0.05,1
BAH-P-1091,1,False,124,0,0.0,1,100,0,0.0,1,114,0,0.0,1,90,3,0.03333333333333333,1
BAH-P-1092,1,False,107,0,0.0,1,77,0,0.0,1,106,2,0.018867924528301886,1,75,6,0.08,1
BAH-P-1093,1,False,135,0,0.0,2,109,0,0.0,1,119,0,0.0,1,93,3,0.03225806451612903,1
BAH-P-1094,1,False,192,0,0.0,2,159,0,0.0,2,181,4,0.022099447513812154,2,147,8,0.05442176870748299,2
BAH-P-1095,1,False,161,0,0.0,2,131,0,0.0,2,154,0,0.0,2,123,4,0.032520325203252036,1
BAH-P-1096,1,False,154,0,0.0,2,126,0,0.0,1,139,2,0.014388489208633094,2,110,6,0.05454545454545454,1
BAH-P-1097,1,False,125,0,0.0,1,95,0,0.0,1,122,2,0.01639344262295082,1,91,6,0.06593406593406594,1
BAH-P-1098,1,False,101,0,0.0,1,71,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1099,1,False,136,0,0.0,2,107,0,0.0,1,125,3,0.024,1,95,7,0.07368421052631578,1
BAH-P-1100,1,False,78,0,0.0,1,57,0,0.0,1,74,0,0.0,1,52,2,0.038461538461538464,1
BAH-P-1101,1,False,153,0,0.0,2,125,0,0.0,1,139,4,0.02877697841726619,2,110,8,0.07272727272727272,1
BAH-P-1102,1,False,286,0,0.0,3,253,0,0.0,2,276,12,0.043478260869565216,3,242,16,0.06611570247933884,2
BAH-P-1103,1,False,99,0,0.0,1,69,0,0.0,1,96,0,0.0,1,65,4,0.06153846153846154,1
BAH-P-1104,1,False,129,0,0.0,2,101,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1105,1,False,93,0,0.0,1,63,0,0.0,1,92,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-1106,1,False,106,0,0.0,1,76,0,0.0,1,101,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-1107,1,False,139,0,0.0,2,109,0,0.0,1,126,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-1108,1,False,149,0,0.0,2,121,0,0.0,1,134,2,0.014925373134328358,2,105,6,0.05714285714285714,1
BAH-P-1109,1,False,104,0,0.0,1,76,0,0.0,1,99,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-1110,1,False,297,0,0.0,3,249,0,0.0,2,288,20,0.06944444444444445,3,240,20,0.08333333333333333,2
BAH-P-1111,1,False,113,0,0.0,1,85,0,0.0,1,110,2,0.01818181818181818,1,81,6,0.07407407407407407,1
BAH-P-1112,1,False,131,0,0.0,2,103,0,0.0,1,127,4,0.031496062992125984,1,98,8,0.08163265306122448,1
BAH-P-1113,1,False,115,0,0.0,1,86,0,0.0,1,111,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1114,1,False,115,0,0.0,1,87,0,0.0,1,110,2,0.01818181818181818,1,81,6,0.07407407407407407,1
BAH-P-1115,1,False,126,0,0.0,1,98,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1116,1,True,124,0,0.0,1,95,0,0.0,1,115,2,0.017391304347826087,1,85,6,0.07058823529411765,1
BAH-P-1117,1,False,119,0,0.0,1,91,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-1118,1,False,222,0,0.0,2,198,0,0.0,2,207,10,0.04830917874396135,2,183,13,0.07103825136612021,2
BAH-P-1119,1,False,111,0,0.0,1,81,0,0.0,1,109,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-1120,1,False,130,0,0.0,2,104,0,0.0,1,125,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-1121,1,False,194,0,0.0,2,169,0,0.0,2,182,22,0.12087912087912088,2,155,25,0.16129032258064516,2
BAH-P-1122,1,False,120,0,0.0,1,90,0,0.0,1,115,2,0.017391304347826087,1,84,6,0.07142857142857142,1
BAH-P-1123,1,False,109,0,0.0,1,79,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-1124,1,False,124,0,0.0,1,94,0,0.0,1,119,2,0.01680672268907563,1,88,6,0.06818181818181818,1
BAH-P-1125,1,True,115,0,0.0,1,87,0,0.0,1,110,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-1126,1,True,101,0,0.0,1,73,0,0.0,1,96,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1127,1,False,114,0,0.0,1,82,0,0.0,1,108,0,0.0,1,75,3,0.04,1
BAH-P-1128,1,False,120,0,0.0,1,92,0,0.0,1,117,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-1129,1,False,108,0,0.0,1,80,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1130,1,False,106,0,0.0,1,78,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-1131,1,False,244,0,0.0,2,214,0,0.0,2,228,16,0.07017543859649122,2,197,20,0.10152284263959391,2
BAH-P-1132,1,False,159,0,0.0,2,129,0,0.0,2,141,4,0.028368794326241134,2,110,8,0.07272727272727272,1
BAH-P-1133,1,False,123,0,0.0,1,93,0,0.0,1,115,2,0.017391304347826087,1,84,6,0.07142857142857142,1
BAH-P-1134,1,True,100,0,0.0,1,70,0,0.0,1,98,0,0.0,1,67,4,0.05970149253731343,1
BAH-P-1135,1,False,137,0,0.0,2,109,0,0.0,1,130,4,0.03076923076923077,2,101,8,0.07920792079207921,1
BAH-P-1136,1,False,112,0,0.0,1,82,0,0.0,1,109,2,0.01834862385321101,1,78,6,0.07692307692307693,1
BAH-P-1137,1,False,147,0,0.0,2,119,0,0.0,1,136,2,0.014705882352941176,2,107,6,0.056074766355140186,1
BAH-P-1138,1,False,150,0,0.0,2,126,0,0.0,1,134,2,0.014925373134328358,2,110,5,0.045454545454545456,1
BAH-P-1139,1,False,120,0,0.0,1,90,0,0.0,1,117,2,0.017094017094017096,1,86,6,0.06976744186046512,1
BAH-P-1140,1,False,192,0,0.0,2,159,0,0.0,2,190,10,0.05263157894736842,2,156,14,0.08974358974358974,2
BAH-P-1141,1,False,95,0,0.0,1,65,0,0.0,1,95,0,0.0,1,64,4,0.0625,1
BAH-P-1142,1,False,125,0,0.0,1,95,0,0.0,1,122,2,0.01639344262295082,1,91,6,0.06593406593406594,1
BAH-P-1143,1,False,130,0,0.0,2,100,0,0.0,1,125,2,0.016,1,94,6,0.06382978723404255,1
BAH-P-1144,1,False,114,0,0.0,1,86,0,0.0,1,112,2,0.017857142857142856,1,83,6,0.07228915662650602,1
BAH-P-1145,1,False,97,0,0.0,1,68,0,0.0,1,95,0,0.0,1,65,4,0.06153846153846154,1
BAH-P-1146,1,False,122,0,0.0,1,94,0,0.0,1,120,2,0.016666666666666666,1,91,6,0.06593406593406594,1
BAH-P-1147,1,False,112,0,0.0,1,82,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1148,1,False,104,0,0.0,1,74,0,0.0,1,103,2,0.019417475728155338,1,72,6,0.08333333333333333,1
BAH-P-1149,1,True,109,0,0.0,1,81,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1150,1,False,111,0,0.0,1,81,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-1151,1,False,94,0,0.0,1,64,0,0.0,1,93,0,0.0,1,62,4,0.06451612903225806,1
BAH-P-1152,1,False,120,0,0.0,1,92,0,0.0,1,117,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-1153,1,False,149,0,0.0,2,121,0,0.0,1,137,2,0.014598540145985401,2,108,6,0.05555555555555555,1
BAH-P-1154,1,False,112,0,0.0,1,84,0,0.0,1,108,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-1155,1,False,100,0,0.0,1,70,0,0.0,1,97,2,0.020618556701030927,1,66,6,0.09090909090909091,1
BAH-P-1156,1,False,116,0,0.0,1,88,0,0.0,1,114,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-1157,1,False,122,0,0.0,1,96,0,0.0,1,119,2,0.01680672268907563,1,93,5,0.053763440860215055,1
BAH-P-1158,1,True,94,0,0.0,1,64,0,0.0,1,90,0,0.0,1,59,4,0.06779661016949153,1
BAH-P-1159,1,False,180,0,0.0,2,147,0,0.0,2,176,8,0.045454545454545456,2,142,12,0.08450704225352113,2
BAH-P-1160,1,False,120,0,0.0,1,92,0,0.0,1,121,4,0.03305785123966942,1,92,8,0.08695652173913043,1
BAH-P-1161,1,False,122,0,0.0,1,93,0,0.0,1,117,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-1162,1,False,124,0,0.0,1,96,0,0.0,1,121,0,0.0,1,92,4,0.043478260869565216,1
BAH-P-1163,1,False,153,0,0.0,2,124,0,0.0,1,155,0,0.0,2,125,4,0.032,1
